INDEX,TIMESTAMP,TWEET,USER NAME,ID,USER LOCATION,USER DESCRIPTION,FOLLOWERS COUNT,VERIFIED STATUS,FRIENDS COUNT,STATUSES COUNT,CREATION TIME,GEO ENABLED,LOCATION,REPLY COUNT,RETWEET COUNT,LIKE COUNT,RETWEETED,FAVORITED,HASHTAGS,LANGUAGE,TAG,SEVERITY-SCORE
8641,Sun Nov 03 21:19:47 +0000 2019,"RT @CFRClayton: Sam Darnolds should see if he has anymore sick days/vacation time. 

Also, I thought Josh Allen was the bust?🤔 https://t.co…",Jeremy Calo,JC_Dsgn,"Lancaster, NY","19 • Alfred State College • Yankees, Bills, Sabres fan • Graphic Design Student • Instagram: JC.Designs",188,False,473,1054,Mon Sep 29 00:43:10 +0000 2014,True,,0,0,0,False,False,[],en,NYJvsMIA,2.4469999999999996
8642,Sun Nov 03 21:19:48 +0000 2019,The news of Adam Gase being fired should be released before the plane lands in NY from MIA! #NYJets #NYJvsMIA,Melan Gomez,M_G_170,New York,just get up and do it!!,65,False,124,44,Fri Jul 13 04:43:08 +0000 2012,True,,0,0,0,False,False,"[{'text': 'NYJvsMIA'}, {'text': 'NYJvsMIA'}]",en,NYJvsMIA,1.1009999999999998
8643,Sun Nov 03 21:19:48 +0000 2019,Why even tweet this @nyjets lol,Joey Del Genio,joey_dg2360,,,67,False,252,1533,Tue May 20 03:17:45 +0000 2014,True,,0,0,0,False,False,[],en,NYJvsMIA,7.1075
8644,Sun Nov 03 21:19:49 +0000 2019,Adam Gase is trending. When you lose to a team who's management's sole goal for 2019 is to put a team on the field… https://t.co/zNPetdkzlZ,Ken Harris,kensgotbs,"erie, pa",Be yourself. No one can ever tell you you're doing it wrong.-James Leo Herlihy,212,False,1112,19591,Thu Mar 17 15:11:57 +0000 2011,True,,0,0,0,False,False,[],en,NYJvsMIA,2.9905000000000004
8645,Sun Nov 03 21:19:50 +0000 2019,"Somethings never change, Adam Gase can’t win in Miami #finsup #NYJvsMIA",Shawn,Shawn_MKF,USA,City till I Die...,80,False,82,2392,Wed Mar 18 15:53:35 +0000 2009,True,,0,0,0,False,False,"[{'text': 'NYJvsMIA'}, {'text': 'NYJvsMIA'}]",en,NYJvsMIA,7.929500000000001
8646,Sun Nov 03 21:19:50 +0000 2019,Sam Darnold not happy with his performance (yes I will be tweeting this every applicable week) #NYJvsMIA https://t.co/0QtPoaVFYv,Will Presti,WillPresti,New York,Writer / Comedian / Host / NBC / Viacom / Conan / Letterman / Cosmo / InTouch / Other stuff @MidweekMinute / HERE'S WHAT I DO: https://www.willpresti.com/,5654,True,496,20318,Mon Oct 07 18:38:51 +0000 2013,False,,0,0,0,False,False,[{'text': 'NYJvsMIA'}],en,NYJvsMIA,2.7075
8647,Sun Nov 03 21:19:51 +0000 2019,"@Mattatthebank On the flip side, you saw history.

That was the first game with a safety for each team since the Ar… https://t.co/i8wN4O1JLT",Michael Ducharme,MGD4477,"A race track, hopefully","Racing anorak, @IMSA & @IndyCar fan, engineer, bad photographer, worse softball player. @NDfootball, @GoNUathletics & @GoNUmhockey fan.",101,False,548,10680,Sun Sep 25 03:30:04 +0000 2011,False,,0,0,0,False,False,[],en,NYJvsMIA,7.1075
8648,Sun Nov 03 21:19:51 +0000 2019,RT @EaglesCubsGT10: Are the Jets ever going to make the super bowl again? #NYJvsMIA #TakeFlight https://t.co/674zARMF2D,Aaron W,akwolford1,"Indiana, USA",Light blue collar | Proud Hoosier | Blackhawks  | Bears | Hoosiers | I literally take everything literally.,188,False,338,5141,Wed Aug 31 23:14:25 +0000 2011,False,,0,0,0,False,False,"[{'text': 'TakeFlight'}, {'text': 'TakeFlight'}]",en,NYJvsMIA,7.997000000000001
8649,Sun Nov 03 21:19:53 +0000 2019,#NYJvsMIA,pete lawrenia,pal50_pete,,,9,False,145,35,Sun Jan 06 22:29:30 +0000 2013,False,,0,0,0,False,False,[{'text': 'NYJvsMIA'}],und,NYJvsMIA,5.0
8650,Sun Nov 03 21:19:56 +0000 2019,He shouldn't have even been playing today.  @dallascowboys @NotToBeTrite,Raymasu,OBNRayWilliams,"Arkansas, USA",No more negativity.  Don't judge me for my past tweets.  Forgive me.,117,False,545,24266,Mon Aug 15 21:08:18 +0000 2016,False,,0,0,0,False,False,[],en,NYJvsMIA,6.0115
8651,Sun Nov 03 21:19:56 +0000 2019,How in green hell can you promote anything after today,Tyler Harrison,Tymma_Hammison,United States,Host of The Home Stretch Monday through Friday 8PM-10PM on Long Islands only Sports Talk Radio Network World Wide Sports Radio Network,363,False,1248,2005,Sat Nov 21 03:11:31 +0000 2015,True,,0,0,0,False,False,[],en,NYJvsMIA,2.706
8652,Sun Nov 03 21:19:57 +0000 2019,I can't believe we just gave them their first win... #NYJvsMIA,Leanna Truong,feedleanna,CA/NY,Stay hungry. 😋🍟🍔,384,False,933,2777,Thu Apr 26 18:24:49 +0000 2012,True,,0,0,0,False,False,[{'text': 'NYJvsMIA'}],en,NYJvsMIA,5.0
8653,Sun Nov 03 21:19:57 +0000 2019,Yeah he’s had a head injury all week. JERK OFF,Stissi,JoeStissi24,"Massapequa, NY",I ripped Jamal Adams and Leonard Fournette responded that one time. #NYR #LARams #NYK,309,False,300,14561,Thu Feb 17 04:00:37 +0000 2011,True,,0,0,0,False,False,[],en,NYJvsMIA,2.117
8654,Sun Nov 03 21:19:57 +0000 2019,RT @KDominguez98: I don’t blame ya @TheAdamsEra this coaching staff gives me a head injury too https://t.co/Bo3cXNY8Vz,MileHighJetsFan,jetsfan29,"Colorado, USA","Retweeting is a habit. Keep your head up, can’t find heaven looking down! #Jets, #Yankees, #Knicks, #Rangers, #Huskers #Blackknights",801,False,804,112944,Mon Mar 09 23:13:49 +0000 2015,True,,0,0,0,False,False,[],en,NYJvsMIA,1.8155
8655,Sun Nov 03 21:20:00 +0000 2019,"#NFL100 #NYJvsMIA

MIAMI VENCEU!!! OS DOLPHINS VENCERAM!!! Após 9 semanas, Miami venceu os Jets, em casa, por 26 a… https://t.co/i8Ac59VOTz",The Fair Play,thefairplaybr,,"Feito por torcedores para torcedores. Cobertura diária da #NFL, #NHL, #NBA, #MLB e #IndyCar",744,False,353,33843,Sun May 21 17:32:43 +0000 2017,True,,0,0,0,False,False,"[{'text': 'NYJvsMIA'}, {'text': 'NYJvsMIA'}]",pt,NYJvsMIA,5.0
8656,Sun Nov 03 21:20:01 +0000 2019,"We stank at Tank
#NYJvsMIA #FinsUp",Greg Creese,GregCreese,"Orlando, Fla. ","Orlando PR whatchamacallit, former NCAA FB SID, music snob/enthusiast, H20 fan, Dadvocate",228,False,70,2375,Wed Feb 18 14:10:11 +0000 2009,True,,0,0,0,False,False,"[{'text': 'FinsUp'}, {'text': 'FinsUp'}]",en,NYJvsMIA,2.798
8657,Sun Nov 03 21:20:02 +0000 2019,"guys, read the room",Fire Gase,whymetsjetswhy,,For 23 years the Mets and Jets have ruined my life. Parody and complaints. We don’t deserve Jacob. Will donate my liver/heart/anything to Sam Darnold. Bulls/UNC,147,False,639,1425,Sat Aug 04 16:54:04 +0000 2018,True,,0,0,0,False,False,[],en,NYJvsMIA,5.0
8658,Sun Nov 03 21:20:03 +0000 2019,The signs were there on Wednesday,Joel,JoelMetsNY,"New York, NY",Mets • Jets • Knicks • Rangers • WWE • Gambling • Movie Buff. Don't waste my time with any dumb stuff.,2492,False,1199,109023,Thu Aug 18 21:49:43 +0000 2011,True,,0,0,0,False,False,[],en,NYJvsMIA,5.0
8659,Sun Nov 03 21:20:03 +0000 2019,Lmao we’re down 18-26,Eza®,ThatNigEd,"New York, USA",Wu Tang is for the children,430,False,360,33750,Wed Oct 26 10:23:57 +0000 2011,True,,0,0,0,False,False,[],en,NYJvsMIA,7.997000000000001
8660,Sun Nov 03 21:20:03 +0000 2019,🖕🏻,Peeger,RotoJersey,,,30,False,366,902,Tue Mar 26 06:25:21 +0000 2013,False,,0,0,0,False,False,[],und,NYJvsMIA,5.0
8661,Sun Nov 03 21:20:04 +0000 2019,"RT @nyjets: 29-yarder is good.

#NYJvsMIA | #TakeFlight https://t.co/dcwwJzDWHH",Rashad Ali Rebuilding Positive Fan,dagreatest33,Orlando,"Love sports and the weather. (Canes, Fins, Heat,  Panthers and Miami FC",1459,False,1955,52613,Wed Apr 01 05:21:11 +0000 2009,True,,0,0,0,False,False,"[{'text': 'TakeFlight'}, {'text': 'TakeFlight'}]",en,NYJvsMIA,7.202
8662,Sun Nov 03 21:20:05 +0000 2019,Monday hitting me like,NBA_Snoddywild,snoddywild,"Fort Worth, TX",I used to jump out of airplanes ✈️ IG:Snoddy_wild Gym Addict 💪🏻 #PhinsNation 🐬 #ThunderUp PSN*PROxDemOnz-,359,False,457,4187,Sun Jun 26 20:15:37 +0000 2016,False,,0,0,0,False,False,[],en,NYJvsMIA,6.806
8663,Sun Nov 03 21:20:08 +0000 2019,Fire every single NYJ coach. Get rid of Sam darnold at the end of the year. Build around Jamal Adams and Leveon Bel… https://t.co/Xr6SFclbJt,Hussain Ali Tariq,_hussainatariq_,"Boston, MA",• Northeastern School of Law 2020 • Insomniac • 🇵🇰 • الحمدلله • IG: @hussainatariq •,261,False,448,8916,Thu Feb 09 05:19:24 +0000 2012,True,,0,0,0,False,False,[],en,NYJvsMIA,3.3
8664,Sun Nov 03 21:20:09 +0000 2019,"RT @PFF: DeVante Parker what a snag😮

#NYJvsMIA 

(Via @thecheckdown)
 https://t.co/weH61bRhMF",e.o,eazeee2004,,reality tv buff sports fan #eaglesnation #flyeaglesfly #bebold #letsgoflyers #LVPhantoms #soulfootball #ncaa #survivor #amazingrace #hellskitchen #sharktank,1563,False,674,1281260,Tue Mar 05 05:59:41 +0000 2013,False,,0,0,0,False,False,[{'text': 'NYJvsMIA'}],en,NYJvsMIA,5.0
8665,Sun Nov 03 21:20:09 +0000 2019,Fire. Gase. Immediately. #NYJvsMIA,Nour Nesheiwat,Nour_Nesheiwat,New York,,45,False,349,1947,Sun Dec 19 01:22:08 +0000 2010,False,,0,0,0,False,False,[{'text': 'NYJvsMIA'}],en,NYJvsMIA,3.3
8666,Sun Nov 03 21:20:11 +0000 2019,"RT @PFF: FITZMAGIC✨

His third of the half!!

#NYJvsMIA 

(Via @NFL)
 https://t.co/XqH9UKm1b4",e.o,eazeee2004,,reality tv buff sports fan #eaglesnation #flyeaglesfly #bebold #letsgoflyers #LVPhantoms #soulfootball #ncaa #survivor #amazingrace #hellskitchen #sharktank,1563,False,674,1281261,Tue Mar 05 05:59:41 +0000 2013,False,,0,0,0,False,False,[{'text': 'NYJvsMIA'}],en,NYJvsMIA,5.0
8667,Sun Nov 03 21:20:12 +0000 2019,"NYJ- 18
MIA- 26

NYJ: Sam Ficken 29 yard field goal GOOD

0:18 

#NYJvsMIA",baker4568,baker45681,,#FinsUp,10,False,390,103,Tue Jun 11 19:08:28 +0000 2019,False,,0,0,0,False,False,[{'text': 'NYJvsMIA'}],in,NYJvsMIA,5.8895
8668,Sun Nov 03 21:20:13 +0000 2019,"RT @RedZoneChannel: FG: S.Ficken (NYJ) hits a 29 yard FG! 
#Jets 18 #Dolphins 26
#NYJvsMIA #RedZone #FantasyZone
#TakeFlight #FinsUp",Robert Deininger,Robert_LWOS,"New Jersey, USA",Social Media Manager and Director of Recruiting for http://lastwordonsports.com | staff writer covering the NFL & MLB for the LWOS Network #LWOS,3453,False,3435,279622,Mon Dec 09 22:18:57 +0000 2013,True,,0,0,0,False,False,"[{'text': 'FinsUp'}, {'text': 'FinsUp'}, {'text': 'FinsUp'}, {'text': 'FinsUp'}, {'text': 'FinsUp'}, {'text': 'FinsUp'}, {'text': 'FinsUp'}]",en,NYJvsMIA,5.0
8669,Sun Nov 03 21:20:13 +0000 2019,shut up you incompetent losers,LeBron is better than MJ,johnbongiorno92,"Branchburg, NJ",Immaculata '20 @kingjames fanatic,161,False,449,6467,Fri May 08 11:54:24 +0000 2015,True,,0,0,0,False,False,[],en,NYJvsMIA,1.2105
8670,Sun Nov 03 21:20:13 +0000 2019,"Our #Dolphins won, but we, the fanbase, has lost. 
#NYJvsMIA",Joseph Dredd,JDGDredd1050,Mega City One,"I'm the best there is at what I do, and what I do isn't very nice.",458,False,1528,28320,Fri Jun 05 12:43:25 +0000 2009,True,,0,0,0,False,False,"[{'text': 'NYJvsMIA'}, {'text': 'NYJvsMIA'}]",en,NYJvsMIA,4.2345
8671,Sun Nov 03 21:20:15 +0000 2019,LMAOOOOOOOOOOOOO,#1 Marcus Smart stan,OVO__Ben,,its the carter 3 BITCH,398,False,327,11597,Tue Mar 20 16:21:23 +0000 2018,False,,0,0,0,False,False,[],ht,NYJvsMIA,5.0
8672,Sun Nov 03 21:20:16 +0000 2019,"RT @PFF: After the Jets TD was wiped off the board, the Dolphins pick it off on the one yard line‼️

#NYJvsMIA 

(Via @NFL)
 https://t.co/T…",e.o,eazeee2004,,reality tv buff sports fan #eaglesnation #flyeaglesfly #bebold #letsgoflyers #LVPhantoms #soulfootball #ncaa #survivor #amazingrace #hellskitchen #sharktank,1563,False,674,1281263,Tue Mar 05 05:59:41 +0000 2013,False,,0,0,0,False,False,[{'text': 'NYJvsMIA'}],en,NYJvsMIA,5.0
8673,Sun Nov 03 21:20:17 +0000 2019,The fact that the Dallas Cowboys lost to the New York Jets keeps getting more and more embarrassing and headscratch… https://t.co/tpk0fLPMHt,Will Noltie,LWOSwnoltie,,"Writer/editor at @LastWordOnNFL. Football, hockey, music, movies, and reading are some general uses of my spare time. LWOS Network #LWOS",95,False,82,463,Sat Mar 17 19:37:20 +0000 2012,False,,0,0,0,False,False,[],en,NYJvsMIA,1.6704999999999997
8674,Sun Nov 03 21:20:17 +0000 2019,😭😭😭😭😭😭😭😭😭😭😭😭😭,Nostradamus,la_mouche12,,"French diehard #Ravens fan
#PlayLikeARavens #InOzzieWeTrust
XXXV XLVII",411,False,525,34441,Fri Feb 28 19:43:12 +0000 2014,True,,0,0,0,False,False,[],und,NYJvsMIA,5.0
8675,Sun Nov 03 21:20:17 +0000 2019,RT @nyjets: S Jamal Adams is being evaluated for a possible head injury. #NYJvsMIA,Juan Perez 🇺🇲🇬🇹,Jp23Sh,"Queens, NY","Very Blessed and Thankful.
 A Jets and Mets fan all year long.
 Not everyone and everything is the same.
Good or bad Everything happens for a reason.
 John 3:16",131,False,207,39740,Mon Nov 16 23:05:23 +0000 2015,False,,0,0,0,False,False,[{'text': 'NYJvsMIA'}],en,NYJvsMIA,2.8925
8676,Sun Nov 03 21:20:18 +0000 2019,Dolphins 🐬 win first game 😁👏🏼#NYJvsMIA,Xiomara Fraga,boricuaxia,"Miami, FL","If you obey all the rules, you miss all the fun. marketing professional | sports fanatic Made in Puerto Rico!",733,False,639,8301,Sun Jul 04 00:03:21 +0000 2010,False,,0,0,0,False,False,[{'text': 'NYJvsMIA'}],en,NYJvsMIA,7.929500000000001
8677,Sun Nov 03 21:20:18 +0000 2019,🤣🤣🤣🤣,RD706,RD706Nation,,The best voice in all of sports with a raw and unfiltered of sports coverage of the NFL & NBA keeping it real!,68,False,823,4514,Wed Dec 12 17:43:56 +0000 2018,False,,0,0,0,False,False,[],und,NYJvsMIA,5.0
8678,Sun Nov 03 21:20:19 +0000 2019,So the #Jets spread prior to the game was Jets +6 — why did Gase not go for it on 4th? Losing 26-15. Ya didn’t cove… https://t.co/7KD1EGtCqi,Luca Iaboni,Lucaiaboni,Worldwide,"|We are what we repeatedly do. Hence, excellence is not an act for me, but a habit | Stag | International Business | Marketing | #TravelOften | #JetsNation",517,False,783,13028,Wed Sep 01 20:06:06 +0000 2010,True,,0,0,0,False,False,[{'text': 'Jets'}],en,NYJvsMIA,3.091
8679,Sun Nov 03 21:20:26 +0000 2019,"The Vikings lose to Matt Moore
The Jets lose to the Dolphins

Borrowing Seth’s line:

I hate football.

#KCvsMin #Vikings #NYJvsMia #Jets",GlennHausen RULES ASS 🇮🇪🇭🇺🇵🇭,Every1SayIMBoss,"Queens, NY","I ❤️my fiancee, sports, kicks, hats, tats, WWE, ROH, Roman, AJ, RKO, The Kingdom, The Villain, The Elite, Jay White, UFC, TWD, GoT, & I take wrestling photos",1289,False,3112,10522,Sun May 11 03:26:47 +0000 2014,False,,0,0,0,False,False,"[{'text': 'Jets'}, {'text': 'Jets'}, {'text': 'Jets'}, {'text': 'Jets'}]",en,NYJvsMIA,0.7790000000000002
8680,Sun Nov 03 21:20:26 +0000 2019,RT @M_G_170: The news of Adam Gase being fired should be released before the plane lands in NY from MIA! #NYJets #NYJvsMIA,m,stocksjunky,colorado,Be true to yourself 1st dont sell out 4 money,2832,False,2737,35071,Tue Dec 27 21:58:07 +0000 2011,False,,0,0,0,False,False,"[{'text': 'NYJvsMIA'}, {'text': 'NYJvsMIA'}]",en,NYJvsMIA,1.1009999999999998
8681,Sun Nov 03 21:20:27 +0000 2019,RT @MannyFresco16: Should’ve tweeted this out on Wednesday https://t.co/1jtZhMMset,Wes,WesFrdrk,California,Jets fan. LeBron stan. Luka Doncic truther. Sam Darnold worshipper. Baker Mayfield idolizer. RIP Mac Miller.,1324,False,1211,89435,Mon Oct 07 06:34:41 +0000 2013,True,,0,0,0,False,False,[],en,NYJvsMIA,5.0
8682,Sun Nov 03 21:20:27 +0000 2019,"Congratulations to the Miami Dolphins on winning the Super Bowl! 

🎉🎉🎉🎉🎉🎉

#NYJvsMIA",Rocco,realistzen,"Queens, NY",🌬4 🐎 🕴🏻#GG33,121,False,381,3074,Sun Mar 01 13:45:48 +0000 2015,True,,0,0,0,False,False,[{'text': 'NYJvsMIA'}],en,NYJvsMIA,9.549000000000001
8683,Sun Nov 03 21:20:29 +0000 2019,Jets calling timeouts. Petty! #NYJvsMIA,🅷🅴🅲♐️,Hec718,IDK,Mostly tweet about Sports & TV shows I watch.,4639,False,1604,298602,Tue Jun 02 18:27:52 +0000 2009,False,,0,0,0,False,False,[{'text': 'NYJvsMIA'}],en,NYJvsMIA,3.6430000000000002
8684,Sun Nov 03 21:20:29 +0000 2019,Bro we really lost to the Miami Dolphins lmfaoo like I really can’t believe it. Gase better not coach another game… https://t.co/TflhpbLisC,Shane Calliste💫,therealsjc_,"East Flatbush, Brooklyn",SJU ‘22| Snap: Swanktheking,204,False,415,10917,Sat Jan 03 06:36:27 +0000 2015,True,,0,0,0,False,False,[],en,NYJvsMIA,7.114000000000001
8685,Sun Nov 03 21:20:30 +0000 2019,Adam Gase &lt;&lt;&lt; Todd Bowles  #NYJvsMIA,johnnny,Johnnykinns1,"Texas, USA",🧠,251,False,310,24242,Tue Jan 08 05:18:42 +0000 2013,True,,0,0,0,False,False,[{'text': 'NYJvsMIA'}],en,NYJvsMIA,5.0
8686,Sun Nov 03 21:20:31 +0000 2019,They really lost to the dolphins 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 #TakeFlight #jetup #ganggreen #NYJvsMIA @nyjets FIRE GASE!,MaxB,AusdemFFMax,"Fulda, Deutschland","Mitglied der SchemaFF Gang @schema_FF #SchemaFF

Tweets können Spuren der NFL (@nyjets), der Bundesliga (@FCBayern) und RBTV enthalten",391,False,1465,2428,Tue Jan 14 08:00:33 +0000 2014,True,,0,0,0,False,False,"[{'text': 'NYJvsMIA'}, {'text': 'NYJvsMIA'}, {'text': 'NYJvsMIA'}, {'text': 'NYJvsMIA'}]",en,NYJvsMIA,1.4000000000000001
8687,Sun Nov 03 21:20:32 +0000 2019,"RT @ariodzernbc6: This is getting embarrassing, the Jets are better at tanking than we are #NYJvsMIA",Phil Latzman,PhilLatzman,"iPhone: 0.000000,0.000000",🎙️KJZZ Broadcast & Digital Journalist/Morning Edition Host 📻 Sportscaster 🏀 Raconteur 🗣️ Truth Teller 🤔 Husband 👫 Father 👨‍👩‍👧‍👦 Not Necessarily In That Order 😜,3647,False,2399,32138,Sat Aug 23 20:50:19 +0000 2008,True,,0,0,0,False,False,[{'text': 'NYJvsMIA'}],en,NYJvsMIA,5.385999999999999
8688,Sun Nov 03 21:20:33 +0000 2019,Don't know whose fans are more disappointed at the results #NYJvsMIA,Dori,Hienenita,USA,"Christian, Lexit, KAG2020. Open to intelligent conversation.",1407,False,1980,44547,Mon Sep 20 18:15:35 +0000 2010,True,,0,0,0,False,False,[{'text': 'NYJvsMIA'}],en,NYJvsMIA,2.3720000000000003
8689,Sun Nov 03 21:20:34 +0000 2019,https://t.co/AIYQUkmuTw,Manny,MannyFresco16,,I just look illegal.,936,False,192,125489,Tue Jun 15 14:12:32 +0000 2010,False,,0,0,0,False,False,[],und,NYJvsMIA,5.0
8690,Sun Nov 03 21:20:38 +0000 2019,"RT @nyjets: 29-yarder is good.

#NYJvsMIA | #TakeFlight https://t.co/dcwwJzDWHH",jordan2000,jordan200019,"Calgary, Alberta",buffalo Bandits / rush / Calgary roughnecks Jazz LA Lakers Sixers RocketslEdmonton oilers | Calgary Hitmen | Eskimos | New Orleans Saints | #Astros Rap Music 🎶,401,False,1014,64183,Tue Apr 23 00:47:31 +0000 2019,True,,0,0,0,False,False,"[{'text': 'TakeFlight'}, {'text': 'TakeFlight'}]",en,NYJvsMIA,7.202
8691,Sun Nov 03 21:20:39 +0000 2019,Good for Brian Flores. #NYJvsMIA,mar,marjsams,(055),NFL complainer. Occasional sentence maker.,192,False,289,19574,Thu Apr 25 22:54:12 +0000 2013,True,,0,0,0,False,False,[{'text': 'NYJvsMIA'}],en,NYJvsMIA,7.202
8692,Sun Nov 03 21:20:39 +0000 2019,Why the eff are the #Jets kicking a field goal at the end of the game? This has been embarrassing coaching and decision making. #NYJvsMIA,a,AngelaMSE,"Houston, TX","mother, teacher, creator, reader, thinker, human",173,False,191,1835,Tue Dec 22 18:16:04 +0000 2009,False,,0,0,0,False,False,"[{'text': 'NYJvsMIA'}, {'text': 'NYJvsMIA'}]",en,NYJvsMIA,3.091
8693,Sun Nov 03 21:20:39 +0000 2019,New Coach  Staff #NYJvsMIA,robert,grheavin52,,,80,False,137,2119,Fri Sep 30 15:20:16 +0000 2011,False,,0,0,0,False,False,[{'text': 'NYJvsMIA'}],en,NYJvsMIA,5.0
8694,Sun Nov 03 21:20:40 +0000 2019,I feel awful for the person running the Jets Twitter account. Godspeed. https://t.co/ms0m8XPati,Johnny Kinsley,Brickwallblitz,"Cleveland, OH","NFL writer, @TitansMCM | @DLFootball | @RRiotReport | @ThePhinsider | @PurplePTSD | @49ersHub. Deep Ball Project creator. Keep hope alive, and get money too.",8700,False,902,119039,Wed Oct 02 05:18:46 +0000 2013,True,,0,0,0,False,False,[],en,NYJvsMIA,2.706
8695,Sun Nov 03 21:20:40 +0000 2019,"RT @nyjets: 29-yarder is good.

#NYJvsMIA | #TakeFlight https://t.co/dcwwJzDWHH",bballbeast456,bballbeast456,,Mets⚾️ Giants🏈 Nets🏀,46,False,245,7673,Tue May 29 00:58:48 +0000 2018,False,,0,0,0,False,False,"[{'text': 'TakeFlight'}, {'text': 'TakeFlight'}]",en,NYJvsMIA,7.202
8696,Sun Nov 03 21:20:43 +0000 2019,"With the their first pick, the Jets take QB Sam Darnold from USC. 

Jets fans: Woo hoo! 

Everyone in So Cal:… https://t.co/dvlIY2rwGn",Danny Deraney,DannyDeraney,LA-NYC,Emmy Winner | Entertainment Publicist | Founder of @DeraneyPR | Contributor on NPR-SiriusXM | Former Youngest Person in the World | Hummus Aficionado |,20399,True,899,40427,Mon Dec 22 16:08:35 +0000 2008,False,,0,0,0,False,False,[],en,NYJvsMIA,7.6275
8697,Sun Nov 03 21:20:47 +0000 2019,"Man... Now I feel really bad for Cincy.
 #NYJvsMIA","Don't run away, it's only me",WhoDatGuy33,"Florida, USA",Trying to fill a 5 gallon jug with hashtag points to take to the Coinstar in a month.,229,False,833,9982,Sun Sep 19 15:51:44 +0000 2010,False,,0,0,0,False,False,[{'text': 'NYJvsMIA'}],en,NYJvsMIA,2.0755
8698,Sun Nov 03 21:20:49 +0000 2019,Shut the fuck up,Robby Anderson stan account,GlEl97,"Ohio, USA",,478,False,2166,29812,Mon Feb 27 20:49:01 +0000 2017,True,"{'id': '137e9418bbb125f5', 'url': 'https://api.twitter.com/1.1/geo/id/137e9418bbb125f5.json', 'place_type': 'city', 'name': 'Blue Ash', 'full_name': 'Blue Ash, OH', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-84.415272, 39.203372], [-84.415272, 39.28067], [-84.354854, 39.28067], [-84.354854, 39.203372]]]}, 'attributes': {}}",0,0,0,False,False,[],en,NYJvsMIA,2.2885
8699,Sun Nov 03 21:20:54 +0000 2019,There ya go Miami lol #NYJvsMIA,Deej Smith,deejsmith724,"Belleville, Illinois/Dayton,OH","From the 618, also a diehard Rams, Cards, and Blues fan...also the Cleveland Cavs, Illini, Musketeers, and PSG/Dortmund. I favorite most post I see ;)",583,False,1212,4749,Mon Sep 03 21:55:46 +0000 2018,False,,0,0,0,False,False,[{'text': 'NYJvsMIA'}],en,NYJvsMIA,7.1075
8700,Sun Nov 03 21:20:57 +0000 2019,"Assuming Gase hasn't been fired yet, could Gase vs Shurmur next week be a loser-goes-home match? #NYJvsMIA",Rob from Long Island,FlyingDutch0116,Long Island,Let's go Chaminade/Hofstra/BC/Giants/Yankees!,538,False,2846,22609,Wed Mar 11 03:11:01 +0000 2009,True,,0,0,0,False,False,[{'text': 'NYJvsMIA'}],en,NYJvsMIA,7.224500000000001
8701,Sun Nov 03 21:20:57 +0000 2019,After today all Jets fans are officially on suicide watch #NYJvsMIA,Nicholas Olney,olney_nicholas,"Des Moines, IA",,6,False,61,92,Sat Sep 02 22:36:59 +0000 2017,False,,0,0,0,False,False,[{'text': 'NYJvsMIA'}],en,NYJvsMIA,1.6475
8702,Sun Nov 03 21:20:57 +0000 2019,"Sah heute so aus, als ob die #Jets nicht wollten. Oder noch schlimmer, nicht konnten. Fitzi hat die DEF auseinander… https://t.co/N7GGPlpKGI",Lippo,Lippo_kratis,Deutschland / Germany,💚 @nyjets Fan ✈️ 🗽💚 #TakeFlight | ab & an Motorsport Tweets meistens NFL | #ranNFL | #ranNFLthrowback | #GIFIcke | #TeammitHaut | #TeamLakritz,2065,False,604,38395,Sat Oct 30 18:32:21 +0000 2010,False,,0,0,0,False,False,[{'text': 'Jets'}],de,NYJvsMIA,0.842
8703,Sun Nov 03 21:20:58 +0000 2019,Adam Gase everywhere he goes... #FinsUp #NYJvsMIA https://t.co/rBHP53T7ts,Wager Street,WagerStreet,,"Reporting on sharp action 💰 and sports betting news 📰, with the occasional meme mixed in 😂.",38432,False,300,50425,Tue Feb 05 14:27:15 +0000 2013,False,,0,0,0,False,False,"[{'text': 'NYJvsMIA'}, {'text': 'NYJvsMIA'}]",en,NYJvsMIA,5.0
8704,Sun Nov 03 21:21:01 +0000 2019,Basket Gase #NYJvsMIA,Dinn Mann,mooseoutfront,home with the armadillo ,"EIC/Exec Producer. Data 1st @PlayersStudios. AAF Hx. Epic MLB run. 7 newsrooms. BU. TX/NY/LA kid. Granddad created Astros, The Dome. No extremes. Eat jalapeños.",1866,False,1519,9746,Mon Aug 31 21:18:57 +0000 2009,True,,0,0,0,False,False,[{'text': 'NYJvsMIA'}],en,NYJvsMIA,5.0
